EqID,Equation,Framework,Domain,SourceDoc,SourceLine,Description,VerificationStatus,RelatedEqs,ExperimentalTest
LE217,"where Ψ−1 PN( f) = bf −7/3, and b and f∗are parameters of",Literature,QM,scalar_tensor_gravity_arxiv.pdf,"Page 12, Line 6","ization, Ref. [83] added a −1 PN correction modulated by a Heaviside function to a GR waveform, i.e., signals of the form ˜h( f) = ˜hGR( f)eiΨ−1 PN(f)Θ( f−f∗) , (20) where Ψ−1 PN( f) = bf −7/3, and b ...",Theoretical,,Theoretical validation required
LE218,"immersed, i.e. ˜αA = ˜αA(ϕ0, ϕA). Unlike in the PN treatment,",Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 12, Line 62","to their PN analogs. Within the PD framework, the eﬀective scalar coupling of each NS is promoted to a function of both the asymptotic scalar ﬁeld ϕ0 and the local scalar ﬁeld in which the body is imm...",Theoretical,,Scalar field interferometry
LE219,have ˜αA = ˜αB = ¯α.,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 12, Line 75",", (21) where precise deﬁnitions of ˜mA and ˜αA are given in Eqs. (A3) and (A4) in Ref. [27]. Note that for equal-mass binaries, we have ˜αA = ˜αB = ¯α. Following the work of Ref. [27], we compute the ...",Theoretical,,Theoretical validation required
LE220,1 + ¯α210/3 = 1 + a1 (x −xDS) Θ (x −xDS),Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 12, Line 128",We adopt the method introduced in Ref. [26] to extract fDS. The average eﬀective scalar coupling can be closely ﬁt by the piecewise function  1 + ¯α210/3 = 1 + a1 (x −xDS) Θ (x −xDS) (24) where Θ is...,Theoretical,,Scalar field interferometry
LE221,"corresponding GW frequency is given along the top axis, with fGW = Ω/π. Dashed vertical lines highlight the conservative detectability",Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 13, Line 75","1000 fGW [Hz] FIG. 10. Mass-averaged scalar coupling as a function of orbital angular frequency for equal-mass BNS systems with masses (1.3 M⊙, 1.3 M⊙), (1.5 M⊙, 1.5 M⊙), (1.7 M⊙, 1.7 M⊙), and (1.9 M⊙...",Theoretical,,Scalar field interferometry
LE222,"by fDS = ΩDS/π. In Ref. [27], the PD prediction was found",Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 13, Line 79","corresponding GW frequency is given along the top axis, with fGW = Ω/π. Dashed vertical lines highlight the conservative detectability criterion for aLIGO that fDS ≲50 Hz, derived in Refs. [37, 83]. o...",Theoretical,,Theoretical validation required
LE223,"BNSs at a luminosity distance DL = 200 Mpc, where",Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 14, Line 206","ber of GW cycles, on the orders of O(101), O(102), and O(103), respectively (see Table III). 5. We performed a Fisher-matrix study of BNS inspiral signals using aLIGO, CE, and ET. We found that for BN...",Theoretical,,Theoretical validation required
LE224,"ET [65]. Thus, in Eq. (A2) we choose fmin = 10 Hz, 5 Hz,",Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 15, Line 59","For all calculations in Sec. IV A, we use the design zero- detuned high-power noise PSD, starting from 10 Hz for aLIGO [66], the target noise PSD, starting from 5 Hz for CE [23], and the ET-D noise PS...",Theoretical,,Theoretical validation required
LE225,"˜h( f) = A f −7/6eiΨ(f) ,",Literature,QM,scalar_tensor_gravity_arxiv.pdf,"Page 15, Line 86","For the nonspinning BNS inspiraling waveform in the Fourier domain, we use a restricted waveform with the leading-order term in amplitude, A, and up to 3.5 PN terms in the phase, Ψ( f) [17, 62, 67], ˜...",Theoretical,,Theoretical validation required
LE226,Ψ( f) = 2π ftc −Φc −π,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 15, Line 88","leading-order term in amplitude, A, and up to 3.5 PN terms in the phase, Ψ( f) [17, 62, 67], ˜h( f) = A f −7/6eiΨ(f) , (A4) Ψ( f) = 2π ftc −Φc −π 4 + 3",Theoretical,,Theoretical validation required
LE227,"erence time and phase respectively, and γE = 0.577216 . . . is",Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 15, Line 146",", (A5) where u ≡πGM f/c3, A ∝M5/6/DL with the chirp mass M ≡η3/5M and the luminosity distance DL, tc and Φc are ref- erence time and phase respectively, and γE = 0.577216 . . . is the Euler constant. ...",Theoretical,,Theoretical validation required
LE228,"∂ln A = ˜h( f) ,",Literature,QM,scalar_tensor_gravity_arxiv.pdf,"Page 16, Line 9","partial derivatives of the frequency-domain waveform (A4). They read (notice that, when calculating derivatives, u de- pends on both η and M), ∂˜h( f) ∂ln A = ˜h( f) , (A6) ∂˜h( f)",Theoretical,,Theoretical validation required
LE229,∂ln η = i,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 16, Line 12","∂˜h( f) ∂ln A = ˜h( f) , (A6) ∂˜h( f) ∂ln η = i ηu−5/3 (",Theoretical,,Theoretical validation required
LE230,∂ln M = i,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 16, Line 67","u7/3 ) ˜h( f) , ∂˜h( f) ∂ln M = i ηu−5/3 (",Theoretical,,Theoretical validation required
LE231,∂(∆α)2 = −i,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 16, Line 130","∂Φc = −i˜h( f) , (A10) ∂˜h( f) ∂(∆α)2 = −i 5 7168ηu−7/3˜h( f) .",Theoretical,,Theoretical validation required
LE232,Appendix B: Dynamical scalarization in ultra-relativistic binary,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 16, Line 134","∂(∆α)2 = −i 5 7168ηu−7/3˜h( f) . (A11) Appendix B: Dynamical scalarization in ultra-relativistic binary neutron stars In this appendix, we discuss the sharp feature observed",Theoretical,,Scalar field interferometry
LE233,energy tensor T∗= ϵ∗−3p∗< 0. The mass at which NSs be-,Literature,GR,scalar_tensor_gravity_arxiv.pdf,"Page 16, Line 147","small eﬀective scalar couplings αA. In these stars, the eﬀec- tive scalar coupling is nonperturbatively suppressed below the non-relativistic (low-mass) limit αA ≈α0. The cores of these stars are ultr...",Theoretical,,Scalar field interferometry
LE234,f = 560 Hz f = 608 Hz,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 17, Line 13",10 20 50 ˜βA f = 560 Hz f = 608 Hz f = 608.2 Hz f = 130 Hz,Theoretical,,Theoretical validation required
LE235,f = 608.2 Hz,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 17, Line 14",20 50 ˜βA f = 560 Hz f = 608 Hz f = 608.2 Hz f = 130 Hz f = 180 Hz,Theoretical,,Theoretical validation required
LE236,f = 130 Hz,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 17, Line 15",50 ˜βA f = 560 Hz f = 608 Hz f = 608.2 Hz f = 130 Hz f = 180 Hz f = 230 Hz,Theoretical,,Theoretical validation required
LE237,f = 180 Hz,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 17, Line 16",˜βA f = 560 Hz f = 608 Hz f = 608.2 Hz f = 130 Hz f = 180 Hz f = 230 Hz mA = 1.8 M⊙,Theoretical,,Theoretical validation required
LE238,f = 230 Hz,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 17, Line 17",f = 560 Hz f = 608 Hz f = 608.2 Hz f = 130 Hz f = 180 Hz f = 230 Hz mA = 1.8 M⊙ mA = 1.9 M⊙,Theoretical,,Theoretical validation required
LE239,mA = 1.8 M⊙,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 17, Line 18",f = 608.2 Hz f = 130 Hz f = 180 Hz f = 230 Hz mA = 1.8 M⊙ mA = 1.9 M⊙ 0,Theoretical,,Theoretical validation required
LE240,mA = 1.9 M⊙,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 17, Line 19",f = 130 Hz f = 180 Hz f = 230 Hz mA = 1.8 M⊙ mA = 1.9 M⊙ 0 2,Theoretical,,Theoretical validation required
LE241,arXiv:1403.7377 [gr-qc].,Literature,Math,scalar_tensor_gravity_arxiv.pdf,"Page 17, Line 79","equations in a four-dimensional space,” Int. J. Theor. Phys. 10, 363–384 (1974). [10] Cliﬀord M. Will, “The Confrontation between General Rel- ativity and Experiment,” Living Rev. Rel. 17, 4 (2014), a...",Theoretical,,Dimensional spectroscopy
LE242,arXiv:gr-qc/0411129 [gr-qc].,Literature,GR,scalar_tensor_gravity_arxiv.pdf,"Page 17, Line 101","Rev. D58, 042001 (1998), arXiv:gr-qc/9803031 [gr-qc]. [17] Emanuele Berti, Alessandra Buonanno, and Cliﬀord M. Will, “Estimating spinning binary parameters and testing alternative theories of gravity ...",Theoretical,,Theoretical validation required
LE243,arXiv:1603.08955 [gr-qc].,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 18, Line 11","[21] Nicolas Yunes, Kent Yagi, and Frans Pretorius, “Theoreti- cal Physics Implications of the Binary Black-Hole Mergers GW150914 and GW151226,” Phys. Rev. D94, 084002 (2016), arXiv:1603.08955 [gr-qc]...",Theoretical,,Theoretical validation required
LE244,arXiv:1310.4481 [gr-qc].,Literature,GR,scalar_tensor_gravity_arxiv.pdf,"Page 18, Line 25","[25] Carlos Palenzuela, Enrico Barausse, Marcelo Ponce, and Luis Lehner, “Dynamical scalarization of neutron stars in scalar-tensor gravity theories,” Phys. Rev. D89, 044024 (2014), arXiv:1310.4481 [g...",Theoretical,,Scalar field interferometry
LE245,arXiv:1010.5788 [astro-ph.HE].,Literature,Experimental,scalar_tensor_gravity_arxiv.pdf,"Page 18, Line 44","(2016), arXiv:1602.03841 [gr-qc]. [31] Paul Demorest, Tim Pennucci, Scott Ransom, Mallory Roberts, and Jason Hessels, “Shapiro Delay Measurement of A Two Solar Mass Neutron Star,” Nature 467, 1081–108...",Theoretical,,Theoretical validation required
LE246,"the Sky: The Quest for Cosmological Scalar Fields, AIP Conf.",Literature,GR,scalar_tensor_gravity_arxiv.pdf,"Page 18, Line 55","in theoretical and experimental general relativity, gravitation and relativistic ﬁeld theories (2004) pp. 647–666, arXiv:gr- qc/0402007 [gr-qc]. [34] Gilles Esposito-Far`ese, “Tests of scalar-tensor g...",Theoretical,,Scalar field interferometry
LE247,arXiv:1205.1450 [astro-ph.GA].,Literature,GR,scalar_tensor_gravity_arxiv.pdf,"Page 18, Line 64","and Gemma H. Janssen, “The relativistic pulsar-white dwarf bi- nary PSR J1738+0333 II. The most stringent test of scalar- tensor gravity,” Mon. Not. Roy. Astron. Soc. 423, 3328 (2012), arXiv:1205.1450...",Theoretical,,Scalar field interferometry
LE248,arXiv:1607.08888 [gr-qc].,Literature,GR,scalar_tensor_gravity_arxiv.pdf,"Page 18, Line 82","[40] David Anderson, Nicolas Yunes, and Enrico Barausse, “The Eﬀect of Cosmological Evolution on Solar System Con- straints and on the Scalarization of Neutron Stars in Mass- less Scalar-Tensor Theori...",Theoretical,,Scalar field interferometry
LE249,arXiv:1705.06351 [gr-qc].,Literature,GR,scalar_tensor_gravity_arxiv.pdf,"Page 18, Line 87","[41] David Anderson and Nicols Yunes, “Solar System Constraints on Scalar-Tensor Gravity with Positive Coupling Constant upon Cosmological Evolution of the Scalar Field,” (2017), arXiv:1705.06351 [gr-...",Theoretical,,Scalar field interferometry
LE250,arXiv:1602.04766 [gr-qc].,Literature,GR,scalar_tensor_gravity_arxiv.pdf,"Page 18, Line 95","[43] Stoytcho S. Yazadjiev, Daniela D. Doneva, and Dimitar Popchev, “Slowly rotating neutron stars in scalar-tensor theories with a massive scalar ﬁeld,” Phys. Rev. D93, 084038 (2016), arXiv:1602.0476...",Theoretical,,Scalar field interferometry
LE251,arXiv:0908.0285 [astro-ph.GA].,Literature,GR,scalar_tensor_gravity_arxiv.pdf,"Page 18, Line 102","Scalar-Tensor Gravity,” (2017), arXiv:1703.06341 [gr-qc]. [45] K. Lazaridis et al., “Generic tests of the existence of the grav- itational dipole radiation and the variation of the gravitational const...",Theoretical,,Scalar field interferometry
LE252,arXiv:1605.01665 [astro-ph.HE].,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 18, Line 122","and Paulo C. C. Freire, “The millisec- ond pulsar mass distribution: Evidence for bimodality and constraints on the maximum neutron star mass,” (2016), arXiv:1605.01665 [astro-ph.HE]. [51] J. Antoniad...",Theoretical,,Theoretical validation required
LE253,arXiv:1606.03843 [astro-ph.HE].,Literature,GR,scalar_tensor_gravity_arxiv.pdf,"Page 18, Line 130","termination and evolutionary history,” Mon. Not. Roy. Astron. Soc. 423, 3316 (2012), arXiv:1204.3948 [astro-ph.HE]. [52] Michael Kramer, “Pulsars as probes of gravity and funda- mental physics,” Int. ...",Theoretical,,Theoretical validation required
LE254,arXiv:1305.3510 [nucl-th].,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 18, Line 136","relativity with binary radio pulsars,” Mon. Not. Roy. Astron. Soc. 462, L21–L25 (2016), arXiv:1606.02852 [gr-qc]. [54] James M. Lattimer, “The nuclear equation of state and neutron star masses,” Ann. ...",Theoretical,,Theoretical validation required
LE255,ing binaries: comparing exact and predictive methods to com-,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 19, Line 51","1901–1904 (2006), arXiv:astro-ph/0601337 [astro-ph]. [70] Walter Del Pozzo, Katherine Grover, Ilya Mandel, and Al- berto Vecchio, “Testing general relativity with compact coalesc- ing binaries: compar...",Theoretical,,Theoretical validation required
LE256,arXiv:1408.2356 [gr-qc].,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 19, Line 53","and Al- berto Vecchio, “Testing general relativity with compact coalesc- ing binaries: comparing exact and predictive methods to com- pute the Bayes factor,” Class. Quant. Grav. 31, 205006 (2014), arX...",Theoretical,,Theoretical validation required
LE257,arXiv:1409.7215 [gr-qc].,Literature,QM,scalar_tensor_gravity_arxiv.pdf,"Page 19, Line 57","arXiv:1408.2356 [gr-qc]. [71] J. Veitch et al., “Parameter estimation for compact binaries with ground-based gravitational-wave observations using the LAL- Inference software library,” Phys. Rev. D91,...",Theoretical,,Theoretical validation required
LE258,arXiv:gr-qc/0703086 [GR-QC].,Literature,QM,scalar_tensor_gravity_arxiv.pdf,"Page 19, Line 74","Rev. D77, 042001 (2008), arXiv:gr-qc/0703086 [GR-QC]. [75] B. P. Abbott et al., “Prospects for Observing and Localizing Gravitational-Wave Transients with Advanced LIGO and Ad-",Theoretical,,Theoretical validation required
LE259,arXiv:1502.01589 [astro-ph.CO].,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 19, Line 81","vanced Virgo,” Living Rev. Rel. 19, 1 (2016), arXiv:1304.0670 [gr-qc]. [76] P. A. R. Ade et al. (Planck), “Planck 2015 results. XIII. Cos- mological parameters,” Astron. Astrophys. 594, A13 (2016), ar...",Theoretical,,Theoretical validation required
LE260,arXiv:1302.2198 [gr-qc].,Literature,QM,scalar_tensor_gravity_arxiv.pdf,"Page 19, Line 88","150 (2016), arXiv:1608.08211 [astro-ph.HE]. [78] K G Arun and Archana Pai, “Tests of General Relativ- ity and Alternative theories of gravity using Gravitational Wave observations,” Int. J. Mod. Phys....",Theoretical,,Theoretical validation required
LE261,arXiv:1412.6789 [gr-qc].,Literature,GR,scalar_tensor_gravity_arxiv.pdf,"Page 19, Line 102","and M. H. Soﬀel (2010) pp. 306–314. [81] Raissa F. P. Mendes, “Possibility of setting a new constraint to scalar-tensor theories,” Phys. Rev. D91, 064024 (2015), arXiv:1412.6789 [gr-qc]. [82] Carlos P...",Theoretical,,Scalar field interferometry
LE262,arXiv:1105.3794 [astro-ph.IM].,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 19, Line 114","[84] Rendong Nan, Di Li, Chengjin Jin, Qiming Wang, Lichun Zhu, Wenbai Zhu, Haiyan Zhang, Youling Yue, and Lei Qian, “The Five-Hundred-Meter Aperture Spherical Radio Telescope (FAST) Project,” Int. J....",Theoretical,,Theoretical validation required
LE263,nermost stable circular orbit: comparison with multiple post-,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 19, Line 116","“The Five-Hundred-Meter Aperture Spherical Radio Telescope (FAST) Project,” Int. J. Mod. Phys. D20, 989–1024 (2011), arXiv:1105.3794 [astro-ph.IM]. [85] Marc Favata, “Conservative self-force correctio...",Theoretical,,Theoretical validation required
LE264,arXiv:1008.4622 [gr-qc].,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 19, Line 118","arXiv:1105.3794 [astro-ph.IM]. [85] Marc Favata, “Conservative self-force correction to the in- nermost stable circular orbit: comparison with multiple post- Newtonian-based methods,” Phys. Rev. D83, ...",Theoretical,,Theoretical validation required
LE265,ISSN: 0004-6361 ; e-ISSN: 1432-0746,Literature,General,spacetime_foam_constraints.pdf,"Page 5, Line 15",Astronomy & Astrophysics (A&A) Editor-in-Chief: T. Forveille Letters Editor-in-Chief: J. Alves Managing Editor: D. Elbaz ISSN: 0004-6361 ; e-ISSN: 1432-0746 Frequency: 12 volumes per year Published by...,Theoretical,,Theoretical validation required
LE266,medium (ISM) masses in a sample of 708 galaxies at z = 0.3 to 4.5 in the COSMOS ﬁeld. The galaxy,Literature,QM,time_crystal_continuous.pdf,"Page 1, Line 12","A. Pope15, S. Toft3, and D.Masters7 Draft version April 14, 2017 ABSTRACT ALMA observations of the long wavelength dust continuum are used to estimate the interstellar medium (ISM) masses in a sample ...",Theoretical,,Theoretical validation required
LE267,arXiv:1702.04729v2  [astro-ph.GA]  13 Apr 2017,Literature,General,time_crystal_continuous.pdf,"Page 1, Line 107","Properly constraining the evolution of the gas con- tents would require time-consuming CO line observations spanning and populating the full ranges of redshift, M∗ and MS versus SB populations. In add...",Theoretical,,Theoretical validation required
LE268,at z = 0.3 to 4.5. Given the positional prior from the,Literature,QM,time_crystal_continuous.pdf,"Page 2, Line 47","infrared wavelengths by Herschel. All of the Herschel sources within the ALMA FOVs are detected by ALMA, so this is a complete sampling of the IR-bright galaxies at z = 0.3 to 4.5. Given the positiona...",Theoretical,,Theoretical validation required
LE269,lation from M∗= 1010−1012 M⊙is presented in Section,Literature,General,time_crystal_continuous.pdf,"Page 2, Line 107",ies. The derived equations are summarized in Tables 2 and 3. The overall cosmic evolution of the ISM contents and the gas mass fractions integrated over the galaxy popu- lation from M∗= 1010−1012 M⊙is...,Theoretical,,Theoretical validation required
LE270,"respectively. The evolution of the MS as a function of z, ζMS(z) (Speagle et al. 2014, ﬁt # 49) is normalized to z = 0 – ζMS(z) = (1 + z)2.9",Literature,General,time_crystal_continuous.pdf,"Page 3, Line 5","Evolution of ISM, SF, and Accretion at High-Redshift 3 Figure 1. The dependencies of the MS star formation rate as a function of redshift and stellar mass are shown on the Left and Right, respectively...",Theoretical,,Theoretical validation required
LE271,"for log (M∗) = 10.5 M⊙. The shape of the MS as a function of mass (ζMS(M∗)) is taken from the z = 1.2 MS of Lee et al. (2015), normalized",Literature,General,time_crystal_continuous.pdf,"Page 3, Line 6","3 Figure 1. The dependencies of the MS star formation rate as a function of redshift and stellar mass are shown on the Left and Right, respectively. The evolution of the MS as a function of z, ζMS(z) ...",Theoretical,,Theoretical validation required
LE272,to a ﬁducial mass of log M∗= 10.5 M⊙. The constant of normalization is SFR = 3.23 M⊙yr−1 for z = 0 and log M∗= 10.5 M⊙.,Literature,General,time_crystal_continuous.pdf,"Page 3, Line 7","Figure 1. The dependencies of the MS star formation rate as a function of redshift and stellar mass are shown on the Left and Right, respectively. The evolution of the MS as a function of z, ζMS(z) (S...",Theoretical,,Theoretical validation required
LE273,SFRMS = 10(0.59 log(M∗)−5.77) ×,Literature,General,time_crystal_continuous.pdf,"Page 3, Line 17","et al. (2012), Whitaker et al. (2014), Schreiber et al. (2015), Lee et al. (2015) and Tomczak et al. (2016). Model # 49 is expressed analytically by SFRMS = 10(0.59 log(M∗)−5.77) × (1 + z)(0.22 log(M∗...",Theoretical,,Theoretical validation required
LE274,"We use this function, evaluated at log(M∗) = 10.5M⊙to",Literature,General,time_crystal_continuous.pdf,"Page 3, Line 19","(2015), Lee et al. (2015) and Tomczak et al. (2016). Model # 49 is expressed analytically by SFRMS = 10(0.59 log(M∗)−5.77) × (1 + z)(0.22 log(M∗)+0.59) . We use this function, evaluated at log(M∗) = 1...",Theoretical,,Theoretical validation required
LE275,ζMS(z) ≡SFRMS(z)/SFRMS(z = 0)= (1 + z)2.9 .(1),Literature,General,time_crystal_continuous.pdf,"Page 3, Line 21","SFRMS = 10(0.59 log(M∗)−5.77) × (1 + z)(0.22 log(M∗)+0.59) . We use this function, evaluated at log(M∗) = 10.5M⊙to describe the redshift evolution of the MS, ζMS(z) ≡SFRMS(z)/SFRMS(z = 0)= (1 + z)2.9 ...",Theoretical,,Theoretical validation required
LE276,"at z = 1.2 for the stellar mass dependence of the MS,",Literature,General,time_crystal_continuous.pdf,"Page 3, Line 33","work (Whitaker et al. 2014; Lee et al. 2015; Tomczak et al. 2016) indicated a break in the slope of the MS at M∗> 5 × 1010 M⊙, having lower sSFR at higher M∗. Here, we use the shape of the MS from Lee...",Theoretical,,Theoretical validation required
LE277,SFRMS = 10(1.72 −log(1 + (10(logM∗−10.31))−1.07)),Literature,General,time_crystal_continuous.pdf,"Page 3, Line 34","et al. 2016) indicated a break in the slope of the MS at M∗> 5 × 1010 M⊙, having lower sSFR at higher M∗. Here, we use the shape of the MS from Lee et al. (2015) at z = 1.2 for the stellar mass depend...",Theoretical,,Theoretical validation required
LE278,"and normalize to unity at log M∗= 10.5 M⊙,",Literature,General,time_crystal_continuous.pdf,"Page 3, Line 35","M∗> 5 × 1010 M⊙, having lower sSFR at higher M∗. Here, we use the shape of the MS from Lee et al. (2015) at z = 1.2 for the stellar mass dependence of the MS, SFRMS = 10(1.72 −log(1 + (10(logM∗−10.31)...",Theoretical,,Theoretical validation required
LE279,ζMS(M∗)≡SFRMS(M∗)/SFRMS(logM∗= 10.5) . (2),Literature,General,time_crystal_continuous.pdf,"Page 3, Line 36","Here, we use the shape of the MS from Lee et al. (2015) at z = 1.2 for the stellar mass dependence of the MS, SFRMS = 10(1.72 −log(1 + (10(logM∗−10.31))−1.07)) and normalize to unity at log M∗= 10.5 M...",Theoretical,,Theoretical validation required
LE280,ζMS(M∗). The normalization constant is a SFR = 3.23,Literature,General,time_crystal_continuous.pdf,"Page 3, Line 44",the adopted shape function ζMS(M∗). The normalization constant is a SFR = 3.23 M⊙yr−1 at z = 0 and logM∗= 10.5 M⊙. We have investigated the use of alternative MS formu-,Theoretical,,Theoretical validation required
LE281,M⊙yr−1 at z = 0 and logM∗= 10.5 M⊙.,Literature,General,time_crystal_continuous.pdf,"Page 3, Line 45","adopted shape function ζMS(M∗). The normalization constant is a SFR = 3.23 M⊙yr−1 at z = 0 and logM∗= 10.5 M⊙. We have investigated the use of alternative MS formu- lations, and the conclusions derive...",Theoretical,,Theoretical validation required
LE282,from Speagle et al. (2014) which are valid at z = 0.25 to 3.5 with,Literature,General,time_crystal_continuous.pdf,"Page 4, Line 11","masses (1, 5, and 10 ×1010M⊙)between the MS lines at the adja- cent redshifts – assuming that each galaxy stays on the MS (z) and its increase in stellar mass is given by integration of the SFRMS (M∗)...",Theoretical,,Theoretical validation required
LE283,"mass-loss, we adopt a mass-return percentage = 30% of the SFR",Literature,General,time_crystal_continuous.pdf,"Page 4, Line 14",(M∗) over time. This evolution is derived here using the MS ﬁts from Speagle et al. (2014) which are valid at z = 0.25 to 3.5 with the mass dependence for the MS taken from Lee et al. (2015) (see Figu...,Theoretical,,Theoretical validation required
LE284,at a rate = 0.7×SFR.,Literature,General,time_crystal_continuous.pdf,"Page 4, Line 16","the mass dependence for the MS taken from Lee et al. (2015) (see Figure 1). To account for mass returned to the ISM from stellar mass-loss, we adopt a mass-return percentage = 30% of the SFR (Leitner ...",Theoretical,,Theoretical validation required
LE285,be easily derived since the MS loci give dM∗/dt = SFR,Literature,General,time_crystal_continuous.pdf,"Page 4, Line 18","mass-loss, we adopt a mass-return percentage = 30% of the SFR (Leitner & Kravtsov 2011), i.e. the stellar mass of the galaxy grows at a rate = 0.7×SFR. The paths of evolution in the SFR versus M∗plane...",Theoretical,,Theoretical validation required
LE286,(∼5% by number at z = 2) which have SFRs 2 to 100,Literature,General,time_crystal_continuous.pdf,"Page 4, Line 64",evolutionary trends with redshift can then be referenced to the well-known redshift evolution SFRs. 2.5. Starbursts At each epoch there exists a much smaller population (∼5% by number at z = 2) which ...,Theoretical,,Theoretical validation required
LE287,use of SFRIR = 8.6 × 10−11LIR/L⊙,Literature,General,time_crystal_continuous.pdf,"Page 5, Line 219","individually uncertain by a factor 2, given uncertainties in the stellar IMF and the assumed timescale over which the young stars remain dust-embedded. The conversion from IR (8-1000µm) luminosity mak...",Theoretical,,Theoretical validation required
LE288,an extinction AV = 1 mag. Since the dust grains are,Literature,General,time_crystal_continuous.pdf,"Page 7, Line 18","luminosity provides a measure of that portion of the SF and nuclear activities which is dust obscured. For the standard Galactic ISM at solar metallicity, a modest col- umn of gas and dust, NH ≳2 × 10...",Theoretical,,Theoretical validation required
LE289,6.5 M⊙/K km s−1pc2 or XCO = 3 × 1020 N(H2) cm−2,Literature,Experimental,time_crystal_continuous.pdf,"Page 7, Line 69",(5) The gas masses were in all cases estimated from global measurements of the CO (1-0) emission in the galaxies assuming a single Galactic CO conversion factor αCO = 6.5 M⊙/K km s−1pc2 or XCO = 3 × 1...,Theoretical,,Theoretical validation required
LE290,is at TD = 14 −20 K. A similar dichotomy between,Literature,Thermo,time_crystal_continuous.pdf,"Page 8, Line 44","clearly show that these areas of peak dust temperature are conﬁned to the immediate vicinity of the two OB star formation regions (∼2 arcmin in size) while the bulk of the GMCs, extending over 6 and 4...",Theoretical,,Theoretical validation required
LE291,"TD = 28K, and extends over ∼10′. On the other hand",Literature,General,time_crystal_continuous.pdf,"Page 8, Line 53","of the relative masses of low and high TD dust based on their Herschel observations of the Auriga-California GMC . In this GMC, the major luminosity source is LkHα101, which is the dominant source at ...",Theoretical,,Theoretical validation required
LE292,the λ = 250µm (SPIRE) image shows the GMC extend-,Literature,General,time_crystal_continuous.pdf,"Page 8, Line 54","on their Herschel observations of the Auriga-California GMC . In this GMC, the major luminosity source is LkHα101, which is the dominant source at 70µm, has TD = 28K, and extends over ∼10′. On the oth...",Theoretical,,Theoretical validation required
LE293,ing ∼6◦with a median dust temperature TD = 14.5,Literature,Thermo,time_crystal_continuous.pdf,"Page 8, Line 55","GMC . In this GMC, the major luminosity source is LkHα101, which is the dominant source at 70µm, has TD = 28K, and extends over ∼10′. On the other hand the λ = 250µm (SPIRE) image shows the GMC extend...",Theoretical,,Theoretical validation required
LE294,the cold components had ﬁtted T = 17 - 24 K and the,Literature,Thermo,time_crystal_continuous.pdf,"Page 8, Line 62",with LkHα101. Global SED ﬁts for 11 Kingﬁsh Survey galaxies us- ing two temperature components were done by Galametz et al. (2011). The warm components were 51 - 59 K and the cold components had ﬁtted...,Theoretical,,Theoretical validation required
LE295,4.3.2. Adopted constant TD = 25K,Literature,General,time_crystal_continuous.pdf,"Page 8, Line 94","that the luminosity sources in the high z galaxies are more uniformly distributed on scales of AV ∼1 mag; however, it would seem implausible that all the SF in high z galaxies occurs in such small col...",Theoretical,,Theoretical validation required
LE296,not have large errors with the adopted constant TD = 25,Literature,Math,time_crystal_continuous.pdf,"Page 8, Line 128","Lastly, it is important to realize that the linear de- pendence on TD for the ﬂux to mass conversion and the expected small dynamic range (at most 15 - 40 K) in the mass-weighted TD implies that the c...",Theoretical,,Theoretical validation required
LE297,other variables linking SF and gas contents are: the stel-,Literature,General,time_crystal_continuous.pdf,"Page 9, Line 21",in each redshift range are distributed horizontally over a range of MISM). For a given SFR there are big spreads in sSFR relative to the MS and in stellar mass. The other variables linking SF and gas ...,Theoretical,,Theoretical validation required
